MATCHNO,BILETNO,BOLUM,
5,3177235674,1,
5,3177335674,1,
5,3177435674,1,
5,3177535674,1,
5,3177635674,1,
5,3177835674,1,
5,3177935674,1,
5,3177036674,1,
5,3177136674,1,
5,3177236674,1,
5,3177336674,1,
5,3177436674,1,
5,3177536674,1,
5,3177636674,1,
5,3177836674,1,
5,3177936674,1,
5,3177039674,1,
5,3177139674,1,
5,3177239674,1,
5,3177339674,1,
5,3177439674,1,
5,3177539674,1,
5,3177639674,1,
5,3177839674,1,
5,3177939674,1,
5,3177030774,1,
5,3177130774,1,
5,3177230774,1,
5,3177330774,1,
5,3177430774,1,
5,3177530774,1,
5,3177630774,1,
5,3177830774,1,
5,3177930774,1,
5,3177231774,1,
5,3177331774,1,
5,3177631774,1,
5,3177033774,1,
5,3177133774,1,
5,3177233774,1,
5,3177333774,1,
5,3177433774,1,
5,3177533774,1,
5,3177633774,1,
5,3177833774,1,
5,3177933774,1,
5,3177035774,1,
5,3177135774,1,
5,3177235774,1,
5,3177335774,1,
5,3177435774,1,
5,3177535774,1,
5,3177635774,1,
5,3177835774,1,
5,3177935774,1,
5,3177036774,1,
5,3177136774,1,
5,3177236774,1,
5,3177336774,1,
5,3177436774,1,
5,3177536774,1,
5,3177636774,1,
5,3177836774,1,
5,3177936774,1,
5,3177039774,1,
5,3177139774,1,
5,3177239774,1,
5,3177339774,1,
5,3177439774,1,
5,3177539774,1,
5,3177639774,1,
5,3177839774,1,
5,3177939774,1,
5,3177030874,1,
5,3177130874,1,
5,3177230874,1,
5,3177330874,1,
5,3177430874,1,
5,3177530874,1,
5,3177630874,1,
5,3177830874,1,
5,3177930874,1,
5,3177031874,1,
5,3177231874,1,
5,3177331874,1,
5,3177631874,1,
5,3177033874,1,
5,3177133874,1,
5,3177233874,1,
5,3177333874,1,
5,3177433874,1,
5,3177533874,1,
5,3177633874,1,
5,3177833874,1,
5,3177933874,1,
5,3177035874,1,
5,3177135874,1,
5,3177235874,1,
5,3177335874,1,
5,3177435874,1,
5,3177535874,1,
5,3177635874,1,
5,3177835874,1,
5,3177935874,1,
5,3177036874,1,
5,3177136874,1,
5,3177236874,1,
5,3177336874,1,
5,3177436874,1,
5,3177536874,1,
5,3177636874,1,
5,3177836874,1,
5,3177936874,1,
5,3177039874,1,
5,3177139874,1,
5,3177239874,1,
5,3177339874,1,
5,3177439874,1,
5,3177539874,1,
5,3177639874,1,
5,3177839874,1,
5,3177939874,1,
5,3177030974,1,
5,3177130974,1,
5,3177230974,1,
5,3177330974,1,
5,3177430974,1,
5,3177530974,1,
5,3177630974,1,
5,3177830974,1,
5,3177930974,1,
5,3177031974,1,
5,3177131974,1,
5,3177231974,1,
5,3177331974,1,
5,3177531974,1,
5,3177631974,1,
5,3177831974,1,
5,3177033974,1,
5,3177133974,1,
5,3177233974,1,
5,3177333974,1,
5,3177433974,1,
5,3177533974,1,
5,3177633974,1,
5,3177833974,1,
5,3177933974,1,
5,3177035974,1,
5,3177135974,1,
5,3177235974,1,
5,3177335974,1,
5,3177435974,1,
5,3177535974,1,
5,3177635974,1,
5,3177835974,1,
5,3177935974,1,
5,3177036974,1,
5,3177136974,1,
5,3177236974,1,
5,3177336974,1,
5,3177436974,1,
5,3177536974,1,
5,3177636974,1,
5,3177836974,1,
5,3177936974,1,
5,3177039974,1,
5,3177139974,1,
5,3177239974,1,
5,3177339974,1,
5,3177439974,1,
5,3177539974,1,
5,3177639974,1,
5,3177839974,1,
5,3177939974,1,
5,3179030074,1,
5,3179130074,1,
5,3179430074,1,
5,3179530074,1,
5,3179730074,1,
5,3179830074,1,
5,3179930074,1,
5,3179031074,1,
5,3179131074,1,
5,3179431074,1,
5,3179531074,1,
5,3179731074,1,
5,3179831074,1,
5,3179931074,1,
5,3179032074,1,
5,3179132074,1,
5,3179432074,1,
5,3179532074,1,
5,3179832074,1,
5,3179932074,1,
5,3179033074,1,
5,3179133074,1,
5,3179433074,1,
5,3179533074,1,
5,3179733074,1,
5,3179833074,1,
5,3179933074,1,
5,3179034074,1,
5,3179134074,1,
5,3179434074,1,
5,3179534074,1,
5,3179734074,1,
5,3179834074,1,
5,3179934074,1,
5,3179035074,1,
5,3179135074,1,
5,3179435074,1,
5,3179535074,1,
5,3179735074,1,
5,3179835074,1,
5,3179935074,1,
5,3179036074,1,
5,3179136074,1,
5,3179436074,1,
5,3179536074,1,
5,3179736074,1,
5,3179836074,1,
5,3179936074,1,
5,3179537074,1,
5,3179837074,1,
5,3179038074,1,
5,3179138074,1,
5,3179438074,1,
5,3179538074,1,
5,3179738074,1,
5,3179838074,1,
5,3179938074,1,
5,3179039074,1,
5,3179139074,1,
5,3179439074,1,
5,3179539074,1,
5,3179739074,1,
5,3179839074,1,
5,3179939074,1,
5,3179030174,1,
5,3179130174,1,
5,3179430174,1,
5,3179530174,1,
5,3179730174,1,
5,3179830174,1,
5,3179930174,1,
5,3179031174,1,
5,3179131174,1,
5,3179431174,1,
5,3179531174,1,
5,3179731174,1,
5,3179831174,1,
5,3179931174,1,
5,3179032174,1,
5,3179532174,1,
5,3179832174,1,
5,3179033174,1,
5,3179133174,1,
5,3179433174,1,
5,3179533174,1,
5,3179733174,1,
5,3179833174,1,
5,3179933174,1,
5,3179034174,1,
5,3179134174,1,
5,3179434174,1,
5,3179534174,1,
5,3179734174,1,
5,3179834174,1,
5,3179934174,1,
5,3179035174,1,
5,3179135174,1,
5,3179435174,1,
5,3179535174,1,
5,3179735174,1,
5,3179835174,1,
5,3179935174,1,
5,3179036174,1,
5,3179136174,1,
5,3179436174,1,
5,3179536174,1,
5,3179736174,1,
5,3179836174,1,
5,3179936174,1,
5,3179038174,1,
5,3179138174,1,
5,3179438174,1,
5,3179538174,1,
5,3179738174,1,
5,3179838174,1,
5,3179938174,1,
5,3179039174,1,
5,3179139174,1,
5,3179439174,1,
5,3179539174,1,
5,3179739174,1,
5,3179839174,1,
5,3179939174,1,
5,3179030274,1,
5,3179130274,1,
5,3179430274,1,
5,3179530274,1,
5,3179730274,1,
5,3179830274,1,
5,3179930274,1,
5,3179031274,1,
5,3179131274,1,
5,3179431274,1,
5,3179531274,1,
5,3179731274,1,
5,3179831274,1,
5,3179931274,1,
5,3179032274,1,
5,3179532274,1,
5,3179832274,1,
5,3179033274,1,
5,3179133274,1,
5,3179433274,1,
5,3179533274,1,
5,3179733274,1,
5,3179833274,1,
5,3179933274,1,
5,3179034274,1,
5,3179134274,1,
5,3179434274,1,
5,3179534274,1,
5,3179734274,1,
5,3179834274,1,
5,3179934274,1,
5,3179035274,1,
5,3179135274,1,
5,3179435274,1,
5,3179535274,1,
5,3179735274,1,
5,3179835274,1,
5,3179935274,1,
5,3179036274,1,
5,3179136274,1,
5,3179436274,1,
5,3179536274,1,
5,3179736274,1,
5,3179836274,1,
5,3179936274,1,
5,3179038274,1,
5,3179138274,1,
5,3179438274,1,
5,3179538274,1,
5,3179738274,1,
5,3179838274,1,
5,3179938274,1,
5,3179039274,1,
5,3179139274,1,
5,3179439274,1,
5,3179539274,1,
5,3179739274,1,
5,3179839274,1,
5,3179939274,1,
5,3179030374,1,
5,3179130374,1,
5,3179430374,1,
5,3179530374,1,
5,3179730374,1,
5,3179830374,1,
5,3179930374,1,
5,3179031374,1,
5,3179131374,1,
5,3179431374,1,
5,3179531374,1,
5,3179731374,1,
5,3179831374,1,
5,3179931374,1,
5,3179032374,1,
5,3179132374,1,
5,3179432374,1,
5,3179532374,1,
5,3179732374,1,
5,3179832374,1,
5,3179932374,1,
5,3179034374,1,
5,3179134374,1,
5,3179434374,1,
5,3179534374,1,
5,3179734374,1,
5,3179834374,1,
5,3179934374,1,
5,3179035374,1,
5,3179135374,1,
5,3179435374,1,
5,3179535374,1,
5,3179735374,1,
5,3179835374,1,
5,3179935374,1,
5,3179036374,1,
5,3179136374,1,
5,3179436374,1,
5,3179536374,1,
5,3179736374,1,
5,3179836374,1,
5,3179936374,1,
5,3179037374,1,
5,3179537374,1,
5,3179837374,1,
5,3179038374,1,
5,3179138374,1,
5,3179438374,1,
5,3179538374,1,
5,3179738374,1,
5,3179838374,1,
5,3179938374,1,
5,3179039374,1,
5,3179139374,1,
5,3179439374,1,
5,3179539374,1,
5,3179739374,1,
5,3179839374,1,
5,3179939374,1,
5,3179030474,1,
5,3179130474,1,
5,3179430474,1,
5,3179530474,1,
5,3179730474,1,
5,3179830474,1,
5,3179930474,1,
5,3179031474,1,
5,3179131474,1,
5,3179431474,1,
5,3179531474,1,
5,3179731474,1,
5,3179831474,1,
5,3179931474,1,
5,3179032474,1,
5,3179532474,1,
5,3179832474,1,
5,3179033474,1,
5,3179133474,1,
5,3179433474,1,
5,3179533474,1,
5,3179733474,1,
5,3179833474,1,
5,3179933474,1,
5,3179034474,1,
5,3179134474,1,
5,3179434474,1,
5,3179534474,1,
5,3179734474,1,
5,3179834474,1,
5,3179934474,1,
5,3179035474,1,
5,3179135474,1,
5,3179435474,1,
5,3179535474,1,
5,3179735474,1,
5,3179835474,1,
5,3179935474,1,
5,3179036474,1,
5,3179136474,1,
5,3179436474,1,
5,3179536474,1,
5,3179736474,1,
5,3179836474,1,
5,3179936474,1,
5,3179038474,1,
5,3179138474,1,
5,3179438474,1,
5,3179538474,1,
5,3179738474,1,
5,3179838474,1,
5,3179938474,1,
5,3179039474,1,
5,3179139474,1,
5,3179439474,1,
5,3179539474,1,
5,3179739474,1,
5,3179839474,1,
5,3179939474,1,
5,3179030574,1,
5,3179130574,1,
5,3179430574,1,
5,3179530574,1,
5,3179730574,1,
5,3179830574,1,
5,3179930574,1,
5,3179031574,1,
5,3179131574,1,
5,3179431574,1,
5,3179531574,1,
5,3179731574,1,
5,3179831574,1,
5,3179931574,1,
5,3179032574,1,
5,3179132574,1,
5,3179532574,1,
5,3179832574,1,
5,3179932574,1,
5,3179033574,1,
5,3179133574,1,
5,3179433574,1,
5,3179533574,1,
5,3179733574,1,
5,3179833574,1,
5,3179933574,1,
5,3179034574,1,
5,3179134574,1,
5,3179434574,1,
5,3179534574,1,
5,3179734574,1,
5,3179834574,1,
5,3179934574,1,
5,3179035574,1,
5,3179135574,1,
5,3179435574,1,
5,3179535574,1,
5,3179735574,1,
5,3179835574,1,
5,3179935574,1,
5,3179036574,1,
5,3179136574,1,
5,3179436574,1,
5,3179536574,1,
5,3179736574,1,
5,3179836574,1,
5,3179936574,1,
5,3179537574,1,
5,3179837574,1,
5,3179038574,1,
5,3179138574,1,
5,3179438574,1,
5,3179538574,1,
5,3179738574,1,
5,3179838574,1,
5,3179938574,1,
5,3179039574,1,
5,3179139574,1,
5,3179439574,1,
5,3179539574,1,
5,3179739574,1,
5,3179839574,1,
5,3179939574,1,
5,3179030674,1,
5,3179130674,1,
5,3179430674,1,
5,3179530674,1,
5,3179730674,1,
5,3179830674,1,
5,3179930674,1,
5,3179031674,1,
5,3179131674,1,
5,3179431674,1,
5,3179531674,1,
5,3179731674,1,
5,3179831674,1,
5,3179931674,1,
5,3179032674,1,
5,3179132674,1,
5,3179432674,1,
5,3179532674,1,
5,3179732674,1,
5,3179832674,1,
5,3179932674,1,
5,3179033674,1,
5,3179133674,1,
5,3179433674,1,
5,3179533674,1,
5,3179733674,1,
5,3179833674,1,
5,3179933674,1,
5,3179034674,1,
5,3179134674,1,
5,3179434674,1,
5,3179534674,1,
5,3179734674,1,
5,3179834674,1,
5,3179934674,1,
5,3179035674,1,
5,3179135674,1,
5,3179435674,1,
5,3179535674,1,
5,3179735674,1,
5,3179835674,1,
5,3179935674,1,
5,3179036674,1,
5,3179136674,1,
5,3179436674,1,
5,3179536674,1,
5,3179736674,1,
5,3179836674,1,
5,3179936674,1,
5,3179037674,1,
5,3179537674,1,
5,3179837674,1,
5,3179038674,1,
5,3179138674,1,
5,3179438674,1,
5,3179538674,1,
5,3179738674,1,
5,3179838674,1,
5,3179938674,1,
5,3179039674,1,
5,3179139674,1,
5,3179439674,1,
5,3179539674,1,
5,3179739674,1,
5,3179839674,1,
5,3179939674,1,
5,3179030774,1,
5,3179130774,1,
5,3179430774,1,
5,3179530774,1,
5,3179730774,1,
5,3179830774,1,
5,3179930774,1,
5,3179031774,1,
5,3179131774,1,
5,3179431774,1,
5,3179531774,1,
5,3179731774,1,
5,3179831774,1,
5,3179931774,1,
5,3179032774,1,
5,3179532774,1,
5,3179832774,1,
5,3179033774,1,
5,3179133774,1,
5,3179433774,1,
5,3179533774,1,
5,3179733774,1,
5,3179833774,1,
5,3179933774,1,
5,3179034774,1,
5,3179134774,1,
5,3179434774,1,
5,3179534774,1,
5,3179734774,1,
5,3179834774,1,
5,3179934774,1,
5,3179035774,1,
5,3179135774,1,
5,3179435774,1,
5,3179535774,1,
5,3179735774,1,
5,3179835774,1,
5,3179935774,1,
5,3179036774,1,
5,3179136774,1,
5,3179436774,1,
5,3179536774,1,
5,3179736774,1,
5,3179836774,1,
5,3179936774,1,
5,3179038774,1,
5,3179138774,1,
5,3179438774,1,
5,3179538774,1,
5,3179738774,1,
5,3179838774,1,
5,3179938774,1,
5,3179039774,1,
5,3179139774,1,
5,3179439774,1,
5,3179539774,1,
5,3179739774,1,
5,3179839774,1,
5,3179939774,1,
5,3179030874,1,
5,3179130874,1,
5,3179430874,1,
5,3179530874,1,
5,3179730874,1,
5,3179830874,1,
5,3179930874,1,
5,3179031874,1,
5,3179131874,1,
5,3179431874,1,
5,3179531874,1,
5,3179731874,1,
5,3179831874,1,
5,3179931874,1,
5,3179032874,1,
5,3179532874,1,
5,3179832874,1,
5,3179033874,1,
5,3179133874,1,
5,3179433874,1,
5,3179533874,1,
5,3179733874,1,
5,3179833874,1,
5,3179933874,1,
5,3179034874,1,
5,3179134874,1,
5,3179434874,1,
5,3179534874,1,
5,3179734874,1,
5,3179834874,1,
5,3179934874,1,
5,3179035874,1,
5,3179135874,1,
5,3179435874,1,
5,3179535874,1,
5,3179735874,1,
5,3179835874,1,
5,3179935874,1,
5,3179036874,1,
5,3179136874,1,
5,3179436874,1,
5,3179536874,1,
5,3179736874,1,
5,3179836874,1,
5,3179936874,1,
5,3179038874,1,
5,3179138874,1,
5,3179438874,1,
5,3179538874,1,
5,3179738874,1,
5,3179838874,1,
5,3179938874,1,
5,3179039874,1,
5,3179139874,1,
5,3179439874,1,
5,3179539874,1,
5,3179739874,1,
5,3179839874,1,
5,3179939874,1,
5,3179030974,1,
5,3179130974,1,
5,3179430974,1,
5,3179530974,1,
5,3179730974,1,
5,3179830974,1,
5,3179930974,1,
5,3179031974,1,
5,3179131974,1,
5,3179431974,1,
5,3179531974,1,
5,3179731974,1,
5,3179831974,1,
5,3179931974,1,
5,3179032974,1,
5,3179532974,1,
5,3179832974,1,
5,3179033974,1,
5,3179133974,1,
5,3179433974,1,
5,3179533974,1,
5,3179733974,1,
5,3179833974,1,
5,3179933974,1,
5,3179034974,1,
5,3179134974,1,
5,3179434974,1,
5,3179534974,1,
5,3179734974,1,
5,3179834974,1,
5,3179934974,1,
5,3179035974,1,
5,3179135974,1,
5,3179435974,1,
5,3179535974,1,
5,3179735974,1,
5,3179835974,1,
5,3179935974,1,
5,3179036974,1,
5,3179136974,1,
5,3179436974,1,
5,3179536974,1,
5,3179736974,1,
5,3179836974,1,
5,3179936974,1,
5,3179537974,1,
5,3179038974,1,
5,3179138974,1,
5,3179438974,1,
5,3179538974,1,
5,3179738974,1,
5,3179838974,1,
5,3179938974,1,
5,3179039974,1,
5,3179139974,1,
5,3179439974,1,
5,3179539974,1,
5,3179739974,1,
5,3179839974,1,
5,3179939974,1,
5,3171535174,1,
5,3177433679,2,
5,3174030079,2,
5,3174130079,2,
5,3174430079,2,
5,3174530079,2,
5,3174730079,2,
5,3174830079,2,
5,3174930079,2,
5,3174033079,2,
5,3174133079,2,
5,3174433079,2,
5,3174533079,2,
5,3174633079,2,
5,3174733079,2,
5,3174833079,2,
5,3174933079,2,
5,3174135079,2,
5,3174435079,2,
5,3174735079,2,
5,3174835079,2,
5,3174935079,2,
5,3174036079,2,
5,3174136079,2,
5,3174436079,2,
5,3174536079,2,
5,3174736079,2,
5,3174836079,2,
5,3174936079,2,
5,3174030179,2,
5,3174130179,2,
5,3174430179,2,
5,3174530179,2,
5,3174730179,2,
5,3174830179,2,
5,3174930179,2,
5,3174033179,2,
5,3174133179,2,
5,3174433179,2,
5,3174533179,2,
5,3174633179,2,
5,3174733179,2,
5,3174833179,2,
5,3174933179,2,
5,3174036179,2,
5,3174136179,2,
5,3174436179,2,
5,3174536179,2,
5,3174736179,2,
5,3174836179,2,
5,3174936179,2,
5,3174030279,2,
5,3174130279,2,
5,3174430279,2,
5,3174530279,2,
5,3174730279,2,
5,3174830279,2,
5,3174930279,2,
5,3174033279,2,
5,3174133279,2,
5,3174433279,2,
5,3174533279,2,
5,3174633279,2,
5,3174733279,2,
5,3174833279,2,
5,3174933279,2,
5,3174036279,2,
5,3174136279,2,
5,3174436279,2,
5,3174536279,2,
5,3174736279,2,
5,3174836279,2,
5,3174936279,2,
5,3174030379,2,
5,3174130379,2,
5,3174430379,2,
5,3174530379,2,
5,3174730379,2,
5,3174830379,2,
5,3174930379,2,
5,3174135379,2,
5,3174435379,2,
5,3174735379,2,
5,3174835379,2,
5,3174935379,2,
5,3174036379,2,
5,3174136379,2,
5,3174436379,2,
5,3174536379,2,
5,3174636379,2,
5,3174736379,2,
5,3174836379,2,
5,3174936379,2,
5,3174030479,2,
5,3174130479,2,
5,3174430479,2,
5,3174530479,2,
5,3174730479,2,
5,3174830479,2,
5,3174930479,2,
5,3174033479,2,
5,3174133479,2,
5,3174433479,2,
5,3174533479,2,
5,3174633479,2,
5,3174733479,2,
5,3174833479,2,
5,3174933479,2,
5,3174036479,2,
5,3174136479,2,
5,3174436479,2,
5,3174536479,2,
5,3174736479,2,
5,3174836479,2,
5,3174936479,2,
5,3174030579,2,
5,3174130579,2,
5,3174430579,2,
5,3174530579,2,
5,3174730579,2,
5,3174830579,2,
5,3174930579,2,
5,3174033579,2,
5,3174133579,2,
5,3174433579,2,
5,3174533579,2,
5,3174633579,2,
5,3174733579,2,
5,3174833579,2,
5,3174933579,2,
5,3174135579,2,
5,3174435579,2,
5,3174735579,2,
5,3174835579,2,
5,3174935579,2,
5,3174036579,2,
5,3174136579,2,
5,3174436579,2,
5,3174536579,2,
5,3174736579,2,
5,3174836579,2,
5,3174936579,2,
5,3174030679,2,
5,3174130679,2,
5,3174430679,2,
5,3174530679,2,
5,3174730679,2,
5,3174830679,2,
5,3174930679,2,
5,3174033679,2,
5,3174133679,2,
5,3174433679,2,
5,3174533679,2,
5,3174633679,2,
5,3174733679,2,
5,3174833679,2,
5,3174933679,2,
5,3174135679,2,
5,3174435679,2,
5,3174735679,2,
5,3174835679,2,
5,3174935679,2,
5,3174036679,2,
5,3174136679,2,
5,3174436679,2,
5,3174536679,2,
5,3174636679,2,
5,3174736679,2,
5,3174836679,2,
5,3174936679,2,
5,3174130779,2,
5,3174430779,2,
5,3174530779,2,
5,3174730779,2,
5,3174830779,2,
5,3174930779,2,
5,3174033779,2,
5,3174133779,2,
5,3174433779,2,
5,3174533779,2,
5,3174633779,2,
5,3174733779,2,
5,3174833779,2,
5,3174933779,2,
5,3174036779,2,
5,3174136779,2,
5,3174436779,2,
5,3174536779,2,
5,3174736779,2,
5,3174836779,2,
5,3174936779,2,
5,3174030879,2,
5,3174130879,2,
5,3174430879,2,
5,3174530879,2,
5,3174730879,2,
5,3174830879,2,
5,3174930879,2,
5,3174033879,2,
5,3174133879,2,
5,3174433879,2,
5,3174533879,2,
5,3174633879,2,
5,3174733879,2,
5,3174833879,2,
5,3174933879,2,
5,3174036879,2,
5,3174136879,2,
5,3174436879,2,
5,3174536879,2,
5,3174736879,2,
5,3174836879,2,
5,3174936879,2,
5,3174030979,2,
5,3174130979,2,
5,3174430979,2,
5,3174530979,2,
5,3174730979,2,
5,3174830979,2,
5,3174930979,2,
5,3174033979,2,
5,3174133979,2,
5,3174433979,2,
5,3174533979,2,
5,3174633979,2,
5,3174733979,2,
5,3174833979,2,
5,3174933979,2,
5,3174036979,2,
5,3174136979,2,
5,3174436979,2,
5,3174536979,2,
5,3174736979,2,
5,3174836979,2,
5,3174936979,2,
5,3177030079,2,
5,3177130079,2,
5,3177230079,2,
5,3177330079,2,
5,3177430079,2,
5,3177530079,2,
5,3177630079,2,
5,3177830079,2,
5,3177930079,2,
5,3177033079,2,
5,3177133079,2,
5,3177233079,2,
5,3177333079,2,
5,3177433079,2,
5,3177533079,2,
5,3177633079,2,
5,3177833079,2,
5,3177933079,2,
5,3177035079,2,
5,3177135079,2,
5,3177235079,2,
5,3177335079,2,
5,3177435079,2,
5,3177535079,2,
5,3177635079,2,
5,3177835079,2,
5,3177935079,2,
5,3177036079,2,
5,3177136079,2,
5,3177236079,2,
5,3177336079,2,
5,3177436079,2,
5,3177536079,2,
5,3177636079,2,
5,3177836079,2,
5,3177936079,2,
5,3177030179,2,
5,3177130179,2,
5,3177230179,2,
5,3177330179,2,
5,3177430179,2,
5,3177530179,2,
5,3177630179,2,
5,3177830179,2,
5,3177930179,2,
5,3177033179,2,
5,3177133179,2,
5,3177233179,2,
5,3177333179,2,
5,3177433179,2,
5,3177533179,2,
5,3177633179,2,
5,3177833179,2,
5,3177933179,2,
5,3177035179,2,
5,3177135179,2,
5,3177335179,2,
5,3177435179,2,
5,3177535179,2,
5,3177635179,2,
5,3177835179,2,
5,3177935179,2,
5,3177036179,2,
5,3177136179,2,
5,3177236179,2,
5,3177336179,2,
5,3177436179,2,
5,3177536179,2,
5,3177636179,2,
5,3177836179,2,
5,3177936179,2,
5,3177030279,2,
5,3177130279,2,
5,3177230279,2,
5,3177330279,2,
5,3177430279,2,
5,3177530279,2,
5,3177630279,2,
5,3177830279,2,
5,3177930279,2,
5,3177033279,2,
5,3177133279,2,
5,3177233279,2,
5,3177333279,2,
5,3177433279,2,
5,3177533279,2,
5,3177633279,2,
5,3177833279,2,
5,3177933279,2,
5,3177035279,2,
5,3177135279,2,
5,3177335279,2,
5,3177435279,2,
5,3177535279,2,
5,3177635279,2,
5,3177835279,2,
5,3177935279,2,
5,3177036279,2,
5,3177136279,2,
5,3177236279,2,
5,3177336279,2,
5,3177436279,2,
5,3177536279,2,
5,3177636279,2,
5,3177836279,2,
5,3177936279,2,
5,3177030379,2,
5,3177130379,2,
5,3177230379,2,
5,3177330379,2,
5,3177430379,2,
5,3177530379,2,
5,3177630379,2,
5,3177830379,2,
5,3177930379,2,
5,3177035379,2,
5,3177135379,2,
5,3177235379,2,
5,3177335379,2,
5,3177435379,2,
5,3177535379,2,
5,3177635379,2,
5,3177835379,2,
5,3177935379,2,
5,3177036379,2,
5,3177136379,2,
5,3177236379,2,
5,3177336379,2,
5,3177436379,2,
5,3177536379,2,
5,3177636379,2,
5,3177836379,2,
5,3177936379,2,
5,3177039379,2,
5,3177139379,2,
5,3177339379,2,
5,3177439379,2,
5,3177539379,2,
5,3177639379,2,
5,3177839379,2,
5,3177939379,2,
5,3177030479,2,
5,3177130479,2,
5,3177230479,2,
5,3177330479,2,
5,3177430479,2,
5,3177530479,2,
5,3177630479,2,
5,3177830479,2,
5,3177930479,2,
5,3177033479,2,
5,3177133479,2,
5,3177233479,2,
5,3177333479,2,
5,3177433479,2,
5,3177533479,2,
5,3177633479,2,
5,3177833479,2,
5,3177933479,2,
5,3177035479,2,
5,3177135479,2,
5,3177335479,2,
5,3177435479,2,
5,3177535479,2,
5,3177635479,2,
5,3177835479,2,
5,3177935479,2,
5,3177036479,2,
5,3177136479,2,
5,3177236479,2,
5,3177336479,2,
5,3177436479,2,
5,3177536479,2,
5,3177636479,2,
5,3177836479,2,
5,3177936479,2,
5,3177030579,2,
5,3177130579,2,
5,3177230579,2,
5,3177330579,2,
5,3177430579,2,
5,3177530579,2,
5,3177630579,2,
5,3177830579,2,
5,3177930579,2,
5,3177033579,2,
5,3177133579,2,
5,3177233579,2,
5,3177333579,2,
5,3177433579,2,
5,3177533579,2,
5,3177633579,2,
5,3177833579,2,
5,3177933579,2,
5,3177035579,2,
5,3177135579,2,
5,3177235579,2,
5,3177335579,2,
5,3177435579,2,
5,3177535579,2,
5,3177635579,2,
5,3177835579,2,
5,3177935579,2,
5,3177036579,2,
5,3177136579,2,
5,3177236579,2,
5,3177336579,2,
5,3177436579,2,
5,3177536579,2,
5,3177636579,2,
5,3177836579,2,
5,3177936579,2,
5,3177030679,2,
5,3177130679,2,
5,3177230679,2,
5,3177330679,2,
5,3177430679,2,
5,3177530679,2,
5,3177630679,2,
5,3177830679,2,
5,3177930679,2,
5,3177033679,2,
5,3177133679,2,
5,3177233679,2,
5,3177333679,2,
5,3177533679,2,
5,3177633679,2,
5,3177833679,2,
5,3177933679,2,
5,3177035679,2,
5,3177135679,2,
5,3177235679,2,
5,3177335679,2,
5,3177435679,2,
5,3177535679,2,
